,rand_smi,cano_smi,Y
4553,CN(C(=O)NC)c1sc(nn1)S(=O)(=O)CC,CCS(=O)(=O)c1nnc(N(C)C(=O)NC)s1,1.723
4554,C(#C)CBr,C#CCBr,3.3510000000000004
4555,C(SCC(=O)O)(c1cc2c(-c3ccccc3C2)cc1)C,CC(SCC(=O)O)c1ccc2c(c1)Cc1ccccc1-2,2.174
4556,c1ccc(cc1)C(=O)c1ccc(NC(=O)COCC)c(C)c1,CCOCC(=O)Nc1ccc(C(=O)c2ccccc2)cc1C,2.115
4557,N1(P(NC(c2ccccc2)=O)(=O)N2CC2)CC1,O=C(NP(=O)(N1CC1)N1CC1)c1ccccc1,3.701
4558,O=c1c2cc(C(C(O)=O)C)ccc2oc2ccccc12,CC(C(=O)O)c1ccc2oc3ccccc3c(=O)c2c1,2.571
4559,c1c2C(=O)c3c(C(=O)c2cc(c1C)C)nn[nH]3,Cc1cc2c(cc1C)C(=O)c1[nH]nnc1C2=O,2.365
4560,C(CN)C,CCCN,2.2030000000000003
4561,CC(C(Cl)C(=O)NC)=O,CNC(=O)C(Cl)C(C)=O,2.33
4562,c1ccc(cc1)C1(OC(C(O)=O)=CC1=O)C,CC1(c2ccccc2)OC(C(=O)O)=CC1=O,1.862
4563,C1C2N(C=C(C(OCC)=O)C(N2C(CC1)C)=O)C,CCOC(=O)C1=CN(C)C2CCCC(C)N2C1=O,2.824
4564,C(=C)OC,C=COC,1.074
4565,c1(N(c2ccccc2)c2ccc(N)cc2)ccc(cc1)N,Nc1ccc(N(c2ccccc2)c2ccc(N)cc2)cc1,2.9210000000000003
4566,C1Cc2[n+]([O-])c3ccccc3[n+](c2CC1)[O-],[O-][n+]1c2c([n+]([O-])c3ccccc31)CCCC2,2.2030000000000003
4567,C1(=O)N2C(C)CCCC2N(CC)C=C1C(=O)OCC,CCOC(=O)C1=CN(CC)C2CCCC(C)N2C1=O,2.553
4568,C(OC)=O,COC=O,2.102
4569,O(C)c1ccc(cc1)C(=O)N1C(=O)CCC1,COc1ccc(C(=O)N2CCCC2=O)cc1,1.6880000000000002
4570,NC(CC(C)(C)C)(C)C,CC(C)(C)CC(C)(C)N,2.773
4571,C(CCCCC)C(=O)NO,CCCCCCC(=O)NO,1.6569999999999998
4572,O=C(NCCOc1ccc(Oc2ccccc2)cc1)OCC,CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1,1.254
4573,O(C(C)(C)C)C(=O)CCl,CC(C)(C)OC(=O)CCl,2.5980000000000003
4574,FC(C(F)(F)C(F)(C(F)(F)C(S(=O)(=O)NCC)(F)F)F)(C(C(F)(C(F)(F)F)F)(F)F)F,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.987
4575,c1(cccc(c1Cl)Cl)C1C(C(OC)=O)=C(NC(=C1C(=O)OCC)C)C,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,2.563
4576,O(c1ccccc1)C(CO)C,CC(CO)Oc1ccccc1,1.731
4577,N(c1c(C)cccc1C)(CCCC(O)=O)C(c1ccc(Cl)cc1)=O,Cc1cccc(C)c1N(CCCC(=O)O)C(=O)c1ccc(Cl)cc1,2.26
4578,OP(=O)(OCCCC)OCCCC,CCCCOP(=O)(O)OCCCC,1.817
4579,C(C)OP(OC(C)C)(=S)Oc1cnn(CC)c(=O)c1OC,CCOP(=S)(Oc1cnn(CC)c(=O)c1OC)OC(C)C,4.97
4580,CC(C)(OOC(=O)C)C,CC(=O)OOC(C)(C)C,2.292
4581,O(C(=O)CBr)CC(O)C,CC(O)COC(=O)CBr,2.472
4582,O(P(=O)(SC)NC(CCCCCCCCC)=O)C,CCCCCCCCCC(=O)NP(=O)(OC)SC,3.373
4583,c1(c(OP(OC(C)C)(OCC)=S)cnn(CCCC)c1=O)OC,CCCCn1ncc(OP(=S)(OCC)OC(C)C)c(OC)c1=O,4.218999999999999
4584,COP(NC(CCC)=O)(=O)SC,CCCC(=O)NP(=O)(OC)SC,3.228
4585,C(C)OP(=S)(OC(C)C)Oc1cnn(CCCCC)c(c1OC)=O,CCCCCn1ncc(OP(=S)(OCC)OC(C)C)c(OC)c1=O,4.624
4586,C(N)CN(C)C,CN(C)CCN,1.89
4587,O=C(c1ccccc1)OCC(COC(c1ccccc1)=O)(COC(c1ccccc1)=O)COC(c1ccccc1)=O,O=C(OCC(COC(=O)c1ccccc1)(COC(=O)c1ccccc1)COC(=O)c1ccccc1)c1ccccc1,2.679
4588,CC(C)NC(C)C,CC(C)NC(C)C,2.119
4589,O=P(NC(=O)CCCCC)(SC)OC,CCCCCC(=O)NP(=O)(OC)SC,3.981
4590,CC(SC)=NOC(=O)N(SN(C(C)C)P1(OCC(C)(C)CO1)=S)C,CSC(C)=NOC(=O)N(C)SN(C(C)C)P1(=S)OCC(C)(C)CO1,2.716
4591,[O-][N+](c1c2[nH]c(C(F)(F)F)nc2c(Cl)c(c1Cl)Cl)=O,O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c2nc(C(F)(F)F)[nH]c12,4.238
4592,N(P(SC)(=O)OCC)C(=O)C,CCOP(=O)(NC(C)=O)SC,2.596
4593,S=P1(OCC(C)(CO1)C)N(C1CCCCC1)SN(C)C(=O)ON=C(SC)C,CSC(C)=NOC(=O)N(C)SN(C1CCCCC1)P1(=S)OCC(C)(C)CO1,1.755
4594,c1(c(c2nc([nH]c2c(c1[N+]([O-])=O)Cl)C(F)(F)F)Cl)Cl,O=[N+]([O-])c1c(Cl)c(Cl)c2nc(C(F)(F)F)[nH]c2c1Cl,4.3580000000000005
4595,Nc1cccc(N)c1,Nc1cccc(N)c1,2.587
4596,C(=O)(OC)CC(=O)OC,COC(=O)CC(=O)OC,1.394
4597,C1(C2NC(=O)C(=CC=CC(OC)C(C(C)=CC(C)C(O)C(CC(CC1=C(OC)C(C=2)=O)C)OC)OC(N)=O)C)=O,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,2.351
4598,CC(C)N(SN(C)C(=O)ON=C(C)SC)P1(=S)OCCCO1,CSC(C)=NOC(=O)N(C)SN(C(C)C)P1(=S)OCCCO1,2.81
4599,Clc1c2c(nc([nH]2)C(F)(F)F)c(Br)c(c1Cl)Cl,FC(F)(F)c1nc2c(Br)c(Cl)c(Cl)c(Cl)c2[nH]1,4.9510000000000005
4600,C12(C)C(OC(=O)CCC)(C(COC(=O)CC)=O)CCC2C2CCC3C(C)(CCC(=O)C=3)C2C(O)C1,CCCC(=O)OC1(C(=O)COC(=O)CC)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,1.98
4601,c1(ccc(OC(Oc2ccc(Cl)cc2)C(=O)OC2CCCCC2)cc1)Cl,O=C(OC1CCCCC1)C(Oc1ccc(Cl)cc1)Oc1ccc(Cl)cc1,2.643
4602,C(OC)C(C)OC(C)=O,COCC(C)OC(C)=O,1.19
4603,c12c(Br)ccc(Br)c2[nH]c(n1)C(F)(F)F,FC(F)(F)c1nc2c(Br)ccc(Br)c2[nH]1,4.28
4604,O=C(O)C(c1cc2c(cc1)Oc1ccc(C)cc1CC2=O)C,Cc1ccc2c(c1)CC(=O)c1cc(C(C)C(=O)O)ccc1O2,3.304
4605,Clc1c2[nH]c(C(F)(F)F)nc2c(c(c1C)Cl)Cl,Cc1c(Cl)c(Cl)c2nc(C(F)(F)F)[nH]c2c1Cl,4.22
4606,CC1CNCCN1,CC1CNCCN1,1.693
4607,Oc1c(n(ccc1=O)C)C,Cc1c(O)c(=O)ccn1C,1.842
4608,C=C(C(=O)OCCOCCOCCOC(C(C)=C)=O)C,C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,1.422
4609,c1c2c(Oc3c(C(C2)=O)cc(CC(O)=O)cc3)ccc1C,Cc1ccc2c(c1)CC(=O)c1cc(CC(=O)O)ccc1O2,2.937
4610,O(C(=O)CCCCCCC)CC=C,C=CCOC(=O)CCCCCCC,2.51
4611,C(CNC(=O)c1cc(ccc1OCC#C)N)CC,C#CCOc1ccc(N)cc1C(=O)NCCCC,2.455
4612,C=C(C)C(OCCN=C=O)=O,C=C(C)C(=O)OCCN=C=O,2.365
4613,C(COCCO)OC(C(C)c1ccc2c(C(=O)Cc3c(O2)cccc3)c1)=O,CC(C(=O)OCCOCCO)c1ccc2c(c1)C(=O)Cc1ccccc1O2,3.154
4614,C(CCC)Br,CCCCBr,1.696
4615,O(P(=O)(Oc1ccc(cc1)N)Oc1ccc(N)cc1)c1ccc(N)cc1,Nc1ccc(OP(=O)(Oc2ccc(N)cc2)Oc2ccc(N)cc2)cc1,3.43
4616,C1(=O)c2c(Oc3c(cc(cc3)C)C1)ccc(C(C(=O)OCCOCCO)C)c2,Cc1ccc2c(c1)CC(=O)c1cc(C(C)C(=O)OCCOCCO)ccc1O2,3.244
4617,C(CCC)C,CCCCC,2.256
4618,C(CCCCCCCCCNCC(N)C)CC,CCCCCCCCCCCCNCC(C)N,2.937
4619,ClC12C3(C(O)(CC(CCC(=O)OCC)=O)C4(Cl)C5(C3(C1(C(Cl)(Cl)C5(Cl)C24Cl)Cl)Cl)Cl)Cl,CCOC(=O)CCC(=O)CC1(O)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C42Cl,3.422
4620,c12sc(n(CC(N3CC(C)OC(C)C3)=O)c2cccc1)=O,CC1CN(C(=O)Cn2c(=O)sc3ccccc32)CC(C)O1,2.282
4621,O=C(OCC(CC)CCCC)N,CCCCC(CC)COC(N)=O,1.74
4622,CC12C(C3COC(=O)C=3)CCC1(O)C1CCC3CC(OC4OC(C)C(OC5OC(C(C(C5)O)OC5CC(C(C(C)O5)OC)O)C)C(C4)O)CCC3(C1CC2O)C,COC1C(O)CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC1C,4.981
4623,N#CCC#N,N#CCC#N,3.674
4624,C1CCSC1,C1CCSC1,1.702
4625,C=C(C)C1CC=C(C=NO)CC1,C=C(C)C1CC=C(C=NO)CC1,1.82
4626,c1(Cc2c(C)c3c(N)nc(N)nc3nc2)c(ccc(c1)OC)OC,COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1,2.445
4627,C1CCC(CC1)OP(=O)(Oc1ccccc1)Oc1ccccc1,O=P(Oc1ccccc1)(Oc1ccccc1)OC1CCCCC1,2.131
4628,O(C(=O)OCC=C)C(C(=O)OCC=C)=C,C=CCOC(=O)OC(=C)C(=O)OCC=C,2.736
4629,C(C)(CNC(=O)N1C(=O)NCC1)C,CC(C)CNC(=O)N1CCNC1=O,1.724
4630,c1ccccc1-c1ccc(CC(=O)OCCF)cc1,O=C(Cc1ccc(-c2ccccc2)cc1)OCCF,4.634
4631,C(=O)(C=CC(=O)O)O,O=C(O)C=CC(=O)O,2.215
4632,C(CCC)CC(NO)=O,CCCCCC(=O)NO,1.6130000000000002
4633,CO[Si](CCCNCCCC)(OC)OC,CCCCNCCC[Si](OC)(OC)OC,1.265
4634,FC(c1nc(sc1C(=O)OCc1ccccc1)Cl)(F)F,O=C(OCc1ccccc1)c1sc(Cl)nc1C(F)(F)F,1.808
4635,OC(=O)C=CC(=O)O,O=C(O)C=CC(=O)O,1.096
4636,c12c(CCc3ccccc3C1=CCC[N+](C)([O-])C)cccc2,C[N+](C)([O-])CCC=C1c2ccccc2CCc2ccccc21,2.212
4637,O=S(c1c(CCCCCCCCCC)cccc1)(=O)O,CCCCCCCCCCc1ccccc1S(=O)(=O)O,2.109
4638,c1ccn(c1)-c1c(cc(Cc2c(N)nc(N)nc2)cc1OCC)OCC,CCOc1cc(Cc2cnc(N)nc2N)cc(OCC)c1-n1cccc1,2.396
4639,NCCCCN,NCCCCN,2.28
4640,c1(cc(C)ccc1CCC)O,CCCc1ccc(C)cc1O,2.313
4641,O(c1c(OC)c(n(nc1)C)=O)P(OC(C)C)(Oc1c(c(=O)n(nc1)C)OC)=S,COc1c(OP(=S)(Oc2cnn(C)c(=O)c2OC)OC(C)C)cnn(C)c1=O,3.636
4642,C1CCCCC1C(c1ccccc1)(C(O)=O)O,O=C(O)C(O)(c1ccccc1)C1CCCCC1,1.944
4643,OCCCCO,OCCCCO,1.7719999999999998
4644,CCCC(OC(=C(Cl)Cl)P(OC)(=O)OC)=O,CCCC(=O)OC(=C(Cl)Cl)P(=O)(OC)OC,2.425
4645,OC(=O)C(Cc1c2cc(O)ccc2[nH]c1)N,NC(Cc1c[nH]c2ccc(O)cc12)C(=O)O,2.957
4646,OCC=CCO,OCC=CCO,1.848
4647,c1(ccc(cc1Cl)NC(=O)NO)Cl,O=C(NO)Nc1ccc(Cl)c(Cl)c1,2.077
4648,C(OP(OCCCl)(C(C)OP(OCCCl)(=O)CCCl)=O)(P(=O)(OCCCl)OCCCl)C,CC(OP(=O)(OCCCl)C(C)OP(=O)(CCCl)OCCCl)P(=O)(OCCCl)OCCCl,2.3480000000000003
4649,O(C)C(c1oc(cc1)NC(C)=O)=O,COC(=O)c1ccc(NC(C)=O)o1,2.184
4650,c1c2c(nc([nH]2)-c2ccc(cc2OC)S(C)=O)ncc1,COc1cc(S(C)=O)ccc1-c1nc2ncccc2[nH]1,2.96
4651,OCC#CCO,OCC#CCO,2.914
4652,O1C(C(Cl)(Cl)Cl)OCC1C,CC1COC(C(Cl)(Cl)Cl)O1,2.733
4653,c1(ccc(Cl)cc1)C(n1c2ccc(OC)cc2c(CC(=O)OCCCOC(CCC(NC(=O)c2ccccc2)C(=O)N(CCC)CCC)=O)c1C)=O,CCCN(CCC)C(=O)C(CCC(=O)OCCCOC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12)NC(=O)c1ccccc1,3.083
4654,C(COC(C(Cc1c2c(ccc1)cccc2)CC1CCCO1)=O)N(CC)CC,CCN(CC)CCOC(=O)C(Cc1cccc2ccccc12)CC1CCCO1,2.307
4655,C(C)SSCC,CCSSCC,1.78
4656,C1CC=CCC1,C1=CCCCC1,1.625
4657,O1C(C)(OC(CCl)C1)C,CC1(C)OCC(CCl)O1,3.117
4658,c1ccc(C(=O)NC(C(N(CCC)CCC)=O)CCC(=O)NCCCOC(=O)Cc2c3cc(OC)ccc3n(C(c3ccc(Cl)cc3)=O)c2C)cc1,CCCN(CCC)C(=O)C(CCC(=O)NCCCOC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12)NC(=O)c1ccccc1,3.2960000000000003
4659,CC(=CSP(=S)(OCC)OCC)SC,CCOP(=S)(OCC)SC=C(C)SC,5.037
4660,C(=C(C)C)CCC(=O)C,CC(=O)CCC=C(C)C,1.557
4661,ClC(Cl)(C1OC(CO1)CCl)Cl,ClCC1COC(C(Cl)(Cl)Cl)O1,2.38
4662,C(C=NOC(NC)=O)(C)=C,C=C(C)C=NOC(=O)NC,3.255
4663,c1ccccc1COCCOC,COCCOCc1ccccc1,1.861
4664,CCCCCCCCC=CCCCCCCCC(OCCOC)=O,CCCCCCCCC=CCCCCCCCC(=O)OCCOC,1.483
4665,O(C(C=Cc1ccccc1)OC)C,COC(C=Cc1ccccc1)OC,1.683
4666,c1(CS(c2nc3c([nH]2)ccc(c3)OC)=O)ncc(c(OC)c1C)C,COc1ccc2[nH]c(S(=O)Cc3ncc(C)c(OC)c3C)nc2c1,2.194
4667,c1c(c(ccc1[N+]([O-])=O)C#N)C#N,N#Cc1ccc([N+](=O)[O-])cc1C#N,2.309
4668,CCCCCCC(C)=O,CCCCCCC(C)=O,1.618
4669,O([Si](CCCOC(C=C)=O)(OC)OC)C,C=CC(=O)OCCC[Si](OC)(OC)OC,2.347
4670,O1C(c2coc3C(C4=C(C(C)(C1COC)c23)CCC1(C4CCC1=O)C)=O)=O,COCC1OC(=O)c2coc3c2C1(C)C1=C(C3=O)C2CCC(=O)C2(C)CC1,4.122
4671,O=S(O)(c1ccc(cc1)Oc1ccc(Nc2c3c(C(=O)c4c(C3=O)cccc4)c(Nc3ccc(cc3)Oc3ccc(S(=O)(=O)O)cc3)cc2)cc1)=O,O=C1c2ccccc2C(=O)c2c(Nc3ccc(Oc4ccc(S(=O)(=O)O)cc4)cc3)ccc(Nc3ccc(Oc4ccc(S(=O)(=O)O)cc4)cc3)c21,1.934
4672,CC(C)NC1Cc2ccccc2Cc2ccccc21,CC(C)NC1Cc2ccccc2Cc2ccccc21,2.701
4673,c1cnc(Nc2c(C)cccc2C)c(c1)C(=O)O,Cc1cccc(C)c1Nc1ncccc1C(=O)O,5.023
4674,CN(CCCCCCN(C)C)C,CN(C)CCCCCCN(C)C,2.857
4675,OC1C(C(OC(N2CCN(C3C(O)C(O)C(O)C(CO)O3)CC2)C1O)CO)O,OCC1OC(N2CCN(C3OC(CO)C(O)C(O)C3O)CC2)C(O)C(O)C1O,1.136
4676,C1N2C(COC2(c2c(ccc(c2)Cl)NC1=O)c1c(Cl)cccc1)C,CC1COC2(c3ccccc3Cl)c3cc(Cl)ccc3NC(=O)CN12,1.907
4677,C(CCC(=O)Cl)CCCCCC(=O)Cl,O=C(Cl)CCCCCCCCC(=O)Cl,2.777
4678,C1(Cl)=C(Cl)C(OC2C(Cl)=C(C(=O)O2)Cl)OC1=O,O=C1OC(OC2OC(=O)C(Cl)=C2Cl)C(Cl)=C1Cl,2.204
4679,O=S(O)(c1cccc2c(S(=O)(O)=O)c(N=Nc3c(c4c(cc(N(C)c5nc(Cl)nc(Cl)n5)cc4)cc3S(=O)(=O)O)O)ccc21)=O,CN(c1ccc2c(O)c(N=Nc3ccc4c(S(=O)(=O)O)cccc4c3S(=O)(=O)O)c(S(=O)(=O)O)cc2c1)c1nc(Cl)nc(Cl)n1,1.925
4680,C(OCCN1CCN(CC1)c1ccc(cc1)Cl)(=O)C=Cc1ccccn1,O=C(C=Cc1ccccn1)OCCN1CCN(c2ccc(Cl)cc2)CC1,2.891
4681,P(SCc1oc(nn1)C)(OC)(OC)=S,COP(=S)(OC)SCc1nnc(C)o1,3.5010000000000003
4682,[O-][N+](OCCOCCOCCO[N+]([O-])=O)=O,O=[N+]([O-])OCCOCCOCCO[N+](=O)[O-],2.381
4683,c1(Nc2cccc3c(O)c(ccc23)S(O)(=O)=O)ccc2c(O)c(S(=O)(=O)O)ccc2c1,O=S(=O)(O)c1ccc2cc(Nc3cccc4c(O)c(S(=O)(=O)O)ccc34)ccc2c1O,1.6230000000000002
4684,C(C)=CC=CCO,CC=CC=CCO,1.722
4685,c1(C)c(c(cc(c1)Cl)Sc1cc(Cl)cc(C)c1O)O,Cc1cc(Cl)cc(Sc2cc(Cl)cc(C)c2O)c1O,5.385
4686,c1ccc(c(C=CC(O)=S)c1)CC,CCc1ccccc1C=CC(O)=S,2.33
4687,S(P(OCC)(OCC)=S)Cc1oc(nn1)C,CCOP(=S)(OCC)SCc1nnc(C)o1,4.703
4688,c12C(CCC#N)(CCC#N)c3ccccc3-c1cccc2,N#CCCC1(CCC#N)c2ccccc2-c2ccccc21,2.097
4689,c1c([N+](=O)[O-])cc(c(O)c1)N=Nc1c(S(=O)(=O)O)cc2cc(cc(Nc3nc(nc(Cl)n3)Cl)c2c1O)S(=O)(=O)O,O=[N+]([O-])c1ccc(O)c(N=Nc2c(S(=O)(=O)O)cc3cc(S(=O)(=O)O)cc(Nc4nc(Cl)nc(Cl)n4)c3c2O)c1,1.841
4690,O(CC=C)CCO,C=CCOCCO,1.525
4691,C(C)(CCCC1=CCC(C=O)CC1)(O)C,CC(C)(O)CCCC1=CCC(C=O)CC1,1.813
4692,c1c(N=CNSN(Cc2ccccc2)Cc2ccccc2)c(cc(c1)C)C,Cc1ccc(N=CNSN(Cc2ccccc2)Cc2ccccc2)c(C)c1,2.5540000000000003
4693,C(COCCOC)OC,COCCOCCOC,1.395
4694,C1CCC2OC(=O)CCC2C1,O=C1CCC2CCCCC2O1,1.597
4695,c1ccoc1COCc1occc1,c1coc(COCc2ccco2)c1,2.929
4696,c1(cc(C)c(c(O)c1)O)Cl,Cc1cc(Cl)cc(O)c1O,2.05
4697,c1c(c(O)ccc1C(=O)CBr)C(N)=O,NC(=O)c1cc(C(=O)CBr)ccc1O,2.509
4698,N(CCN)CCNCCNCCN,NCCNCCNCCNCCN,1.676
4699,C(C)(COCCO)C,CC(C)COCCO,2.47
4700,C(CCCCCCCCCCCCCC(=O)Cl)CCC,CCCCCCCCCCCCCCCCCC(=O)Cl,1.606
4701,c1cccc2CCC(c21)N(CC#C)C,C#CCN(C)C1CCc2ccccc21,2.87
4702,C1N(N=O)CSC1,O=NN1CCSC1,1.7819999999999998
4703,C#CCON=C1C2(C)CCC(C1)C2(C)C,C#CCON=C1CC2CCC1(C)C2(C)C,2.166
4704,C(CCCCCCCCCCCCO)CCCCC,CCCCCCCCCCCCCCCCCCO,1.131
4705,c1(ccc(C=Nc2c(C)n(n(-c3ccccc3)c2=O)C)cc1)OC,COc1ccc(C=Nc2c(C)n(C)n(-c3ccccc3)c2=O)cc1,1.507
4706,COC1OC=CCC1,COC1CCC=CO1,1.908
4707,O=c1c(cnc2n1C(C)CCC2)C(=O)OCC,CCOC(=O)c1cnc2n(c1=O)C(C)CCC2,2.032
4708,S(P(OC)(=O)NC(CC(OCC)=O)=O)C,CCOC(=O)CC(=O)NP(=O)(OC)SC,3.31
4709,c1c(cccc1)C(C1NCCCC1)C(=O)OC,COC(=O)C(c1ccccc1)C1CCCCN1,2.803
4710,C1(Cl)=C(Cl)C2(Cl)CC(CSCC(C)SP(=S)(OC)OC)C1(C2(Cl)Cl)Cl,COP(=S)(OC)SC(C)CSCC1CC2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,2.763
4711,CN(C1C(C(OC(C1)C)OC1C(C)C(OC2OC(C(C(C)(OC)C2)O)C)C(C(=O)OC(CC)C(C)(C(O)C(C)C(C(C)CC1(O)C)=O)O)C)O)C,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,2.2030000000000003
4712,C(Cn1c(=O)n(-c2ccccc2)c(=O)c(N(C)C)c1C)=C,C=CCn1c(C)c(N(C)C)c(=O)n(-c2ccccc2)c1=O,2.075
4713,C1CCC(CC1)NC(=O)NS(=O)(=O)c1cc(c(cc1)OC)OC,COc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1OC,2.234
4714,C1CCCCCCC(OCCOC1=O)=O,O=C1CCCCCCCC(=O)OCCO1,1.367
4715,C1CCC2(C(C1=CC=C1CC(O)CC(C1=C)O)CCC2C(C)CCCC(O)(C)C)C,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)CC1O,5.827000000000001
4716,C(#N)C(CC)(C)N,CCC(C)(N)C#N,3.123
4717,C(CCCCC(CC=CCl)CCCN)CCC,CCCCCCCCC(CC=CCl)CCCN,2.294
4718,C(C=O)(Br)(Br)Br,O=CC(Br)(Br)Br,3.448
4719,C(C=C(C)C)(N)=O,CC(C)=CC(N)=O,1.445
4720,CC(CN(CC(=O)NN=Cc1ccc([N+](=O)[O-])o1)CC(C)C)C,CC(C)CN(CC(=O)NN=Cc1ccc([N+](=O)[O-])o1)CC(C)C,2.557
4721,C1(C(N2C(C(C)(C)SC2)C(=O)O)=O)(CCCCC1)Oc1ccc(Cl)cc1,CC1(C)SCN(C(=O)C2(Oc3ccc(Cl)cc3)CCCCC2)C1C(=O)O,1.961
4722,O(c1ccnc2ccccc12)CCN1CCCC1,c1ccc2c(OCCN3CCCC3)ccnc2c1,2.937
4723,C(OCCC#N)(=O)C(=C)C,C=C(C)C(=O)OCCC#N,1.278
4724,C(=O)C1C(N(N=C1CCC)c1ccccc1)=O,CCCC1=NN(c2ccccc2)C(=O)C1C=O,2.479
4725,C12C3(C(C(C2C(OC1=O)=O)(Cl)C(=C3Cl)Cl)(Cl)Cl)Cl,O=C1OC(=O)C2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,2.207
4726,c1cc2C(C(=O)Nc2cc1)(c1ccc(cc1)OC(C)=O)c1ccc(cc1)OC(C)=O,CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)C(=O)Nc3ccccc32)cc1,2.325
4727,c1c(ccc(F)c1)C(=O)CCCN1CCC(CC1)(c1ccc(cc1)Cl)OC(=O)CCCCCCCCC,CCCCCCCCCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,2.49
4728,O(C(=O)OC)C(OC)=O,COC(=O)OC(=O)OC,2.712
4729,O=CC(O)C1OC(=O)C(O)C1O,O=CC(O)C1OC(=O)C(O)C1O,1.216
4730,c1(Cl)cc(c(cc1Cl)OC(C)C(OCCCCCC(C)C)=O)Cl,CC(C)CCCCCOC(=O)C(C)Oc1cc(Cl)c(Cl)cc1Cl,2.98
4731,c1(ccccc1)C1CCC(CC1)C(C)N,CC(N)C1CCC(c2ccccc2)CC1,2.469
4732,C(C(NCCN(CC)CC)=O)(C(=O)OCC)(CC)c1ccccc1,CCOC(=O)C(CC)(C(=O)NCCN(CC)CC)c1ccccc1,2.739
4733,C12=CC=C(OC)C3C42c2c(O3)c(OC)ccc2CC1N(CC4)C,COC1=CC=C2C3Cc4ccc(OC)c5c4C2(CCN3C)C1O5,3.4360000000000004
4734,N#CCCC(C)C#N,CC(C#N)CCC#N,2.432
4735,O=C1N(C(=O)N(C1(C)C)CC1CO1)CC(OCC1OC1)C,CC(CN1C(=O)N(CC2CO2)C(C)(C)C1=O)OCC1CO1,2.219
4736,NC(CO)(C)CO,CC(N)(CO)CO,0.7909999999999999
4737,C(c1ncon1)Sc1c(cccc1)N,Nc1ccccc1SCc1ncon1,3.417
4738,CC1(C)C(C1C=NOCC(C)C)C(OCc1cc(ccc1)Oc1ccccc1)=O,CC(C)CON=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,3.954
4739,C12C3(C)C1CC(C2)C3(C)CCC=C(CO)C,CC(=CCCC1(C)C2CC3C(C2)C31C)CO,1.763
4740,c12c(cccc1)C(c1cc(ccc1C2=O)C(CC)(C)C)=O,CCC(C)(C)c1ccc2c(c1)C(=O)c1ccccc1C2=O,2.24
4741,O=C(C1C(C(=O)Cl)C2CC1C=C2)Cl,O=C(Cl)C1C2C=CC(C2)C1C(=O)Cl,1.948
4742,C(NC(C)(C)C)CO,CC(C)(C)NCCO,1.859
4743,CCCSP(SCCC)(OCCC)=O,CCCOP(=O)(SCCC)SCCC,3.298
4744,CSCOC(=O)C(SP(=S)(OCC)OCC)CC(=O)OCSC,CCOP(=S)(OCC)SC(CC(=O)OCSC)C(=O)OCSC,5.058
4745,C(CO)(CO)(CO)CO,OCC(CO)(CO)CO,0.8440000000000001
4746,C(CC(C=C)(OC(=O)C)C)C=C(C)C,C=CC(C)(CCC=C(C)C)OC(C)=O,1.149
4747,C1(C(OC)=O)CCCCC1,COC(=O)C1CCCCC1,1.564
4748,c1c(-c2nc3cc(ccc3[nH]2)C2=NNC(CC2C)=O)ccc(c1)OC,COc1ccc(-c2nc3cc(C4=NNC(=O)CC4C)ccc3[nH]2)cc1,2.547
4749,C(CCC(NC(COc1c(cc(cc1)Cl)Cl)=O)C(O)=O)(O)=O,O=C(O)CCC(NC(=O)COc1ccc(Cl)cc1Cl)C(=O)O,2.59
